Year	Month	Day	Hour	WindS (m/s)
2009	5	20	21	2.412066802
2009	5	21	0	1.808738619
2009	5	21	3	2.134774563
2009	5	21	6	2.792488851
2009	5	21	9	3.326877968
2009	5	21	12	3.038767415
2009	5	21	15	2.550786141
2009	5	21	18	2.246199586
2009	5	21	21	3.425580622
2009	5	22	0	3.64383932
2009	5	22	3	3.412957564
2009	5	22	6	2.727128666
2009	5	22	9	3.013365352
2009	5	22	12	2.887432663
2009	5	22	15	1.885729242
2009	5	22	18	1.91549375
2009	5	22	21	2.493108792
2009	5	23	0	1.762106533
2009	5	23	3	2.093116082
2009	5	23	6	2.952449252
2009	5	23	9	2.445122718
2009	5	23	12	2.730658346
2009	5	23	15	3.460622782
2009	5	23	18	5.900106518
2009	5	23	21	6.092640063
2009	5	24	0	5.093385507
2009	5	24	3	2.979472459
2009	5	24	6	2.826178028
2009	5	24	9	1.361092164
2009	5	24	12	0.540977312
2009	5	24	15	1.768261288
2009	5	24	18	3.039221908
2009	5	24	21	3.611111701
2009	5	25	0	2.951137761
2009	5	25	3	2.465154337
2009	5	25	6	1.963109333
2009	5	25	9	1.851581812
2009	5	25	12	1.674012881
2009	5	25	15	1.243974373
2009	5	25	18	2.235230697
2009	5	25	21	3.228086208
2009	5	26	0	3.073433265
2009	5	26	3	2.169402003
2009	5	26	6	0.71073225
2009	5	26	9	1.524499067
2009	5	26	12	1.377606925
2009	5	26	15	1.156270347
2009	5	26	18	3.504048767
2009	5	26	21	3.965163613
2009	5	27	0	3.37695001
2009	5	27	3	1.70651094
2009	5	27	6	1.276905247
2009	5	27	9	1.477583401
2009	5	27	12	1.606498296
2009	5	27	15	2.107056148
2009	5	27	18	2.781242112
2009	5	27	21	2.129293688
2009	5	28	0	1.475396873
2009	5	28	3	2.285766503
2009	5	28	6	2.501181991
2009	5	28	9	2.661139415
2009	5	28	12	2.977164953
2009	5	28	15	2.289272497
2009	5	28	18	1.817046386
2009	5	28	21	0.877732861
2009	5	29	0	1.452681662
2009	5	29	3	3.025201338
2009	5	29	6	3.351352144
2009	5	29	9	3.387386383
2009	5	29	12	3.191637176
2009	5	29	15	2.898597887
2009	5	29	18	3.434891891
2009	5	29	21	3.715156395
2009	5	30	0	3.563049265
2009	5	30	3	2.799622161
2009	5	30	6	3.732793813
2009	5	30	9	3.74369553
2009	5	30	12	3.498814322
2009	5	30	15	2.931074686
2009	5	30	18	3.502731369
2009	5	30	21	3.579664724
2009	5	31	0	2.722661924
2009	5	31	3	1.000066187
2009	5	31	6	2.135190669
2009	5	31	9	3.356677215
2009	5	31	12	2.447519057
2009	5	31	15	2.406535566
2009	5	31	18	3.480580856
2009	5	31	21	2.88928624
2009	6	1	0	2.311857666
2009	6	1	3	1.9844648
2009	6	1	6	2.602903756
2009	6	1	9	2.853617948
2009	6	1	12	2.78456129
2009	6	1	15	2.497167838
2009	6	1	18	3.060927725
2009	6	1	21	2.188482792
2009	6	2	0	2.936253421
2009	6	2	3	3.207701038
2009	6	2	6	3.611799088
2009	6	2	9	3.724873436
2009	6	2	12	3.571018827
2009	6	2	15	3.702550742
2009	6	2	18	4.659565979
2009	6	2	21	3.911009238
2009	6	3	0	3.301124308
2009	6	3	3	2.470769426
2009	6	3	6	3.426117083
2009	6	3	9	3.904378989
2009	6	3	12	3.670839829
2009	6	3	15	3.16831037
2009	6	3	18	4.307696398
2009	6	3	21	5.516898402
2009	6	4	0	5.287285626
2009	6	4	3	4.040572926
2009	6	4	6	4.040580171
2009	6	4	9	3.927107954
2009	6	4	12	3.902186088
2009	6	4	15	4.812604307
2009	6	4	18	7.862456305
2009	6	4	21	10.24983654
2009	6	5	0	8.50834107
2009	6	5	3	5.37808653
2009	6	5	6	4.76390493
2009	6	5	9	4.403657044
2009	6	5	12	4.94989813
2009	6	5	15	6.898680536
2009	6	5	18	7.539397139
2009	6	5	21	6.580204795
2009	6	6	0	5.295867917
2009	6	6	3	3.620085769
2009	6	6	6	3.871788595
2009	6	6	9	3.685347496
2009	6	6	12	4.338561121
2009	6	6	15	5.956655899
2009	6	6	18	8.393868445
2009	6	6	21	8.377083672
2009	6	7	0	6.069428626
2009	6	7	3	1.895009269
2009	6	7	6	2.71871958
2009	6	7	9	3.053108814
2009	6	7	12	2.552844149
2009	6	7	15	2.767814711
2009	6	7	18	5.231227602
2009	6	7	21	5.39374801
2009	6	8	0	4.323402277
2009	6	8	3	2.733585439
2009	6	8	6	3.24074006
2009	6	8	9	2.492873622
2009	6	8	12	2.11680897
2009	6	8	15	1.892531727
2009	6	8	18	3.071408348
2009	6	8	21	3.791337449
2009	6	9	0	3.267974767
2009	6	9	3	2.406659724
2009	6	9	6	2.631129689
2009	6	9	9	2.914818655
2009	6	9	12	2.67890994
2009	6	9	15	3.177425805
2009	6	9	18	5.91268184
2009	6	9	21	5.764883874
2009	6	10	0	3.799534607
2009	6	10	3	1.565175963
2009	6	10	6	2.276105694
2009	6	10	9	1.831915505
2009	6	10	12	1.141511587
2009	6	10	15	2.819068892
2009	6	10	18	5.42590601
2009	6	10	21	5.154116209
2009	6	11	0	4.207048442
2009	6	11	3	2.296358754
2009	6	11	6	2.060910308
2009	6	11	9	2.830652866
2009	6	11	12	1.968728059
2009	6	11	15	1.696853879
2009	6	11	18	2.993888791
2009	6	11	21	1.607608311
2009	6	12	0	1.890956482
2009	6	12	3	3.235968623
2009	6	12	6	3.64355355
2009	6	12	9	3.661483727
2009	6	12	12	3.164386406
2009	6	12	15	3.25446064
2009	6	12	18	5.316448175
2009	6	12	21	5.381518358
2009	6	13	0	5.383532437
2009	6	13	3	3.347413993
2009	6	13	6	3.408525552
2009	6	13	9	3.422012429
2009	6	13	12	2.823823667
2009	6	13	15	1.636498607
2009	6	13	18	3.237785004
2009	6	13	21	4.083553892
2009	6	14	0	2.870470648
2009	6	14	3	2.036930276
2009	6	14	6	2.533170142
2009	6	14	9	2.317134763
2009	6	14	12	1.678153103
2009	6	14	15	2.424269949
2009	6	14	18	4.512721919
2009	6	14	21	4.638448412
2009	6	15	0	3.358747241
2009	6	15	3	1.54208824
2009	6	15	6	1.848483055
2009	6	15	9	1.903068347
2009	6	15	12	2.089498255
2009	6	15	15	1.020937302
2009	6	15	18	1.473351081
2009	6	15	21	2.510882057
2009	6	16	0	1.522429075
2009	6	16	3	0.623816084
2009	6	16	6	1.042187302
2009	6	16	9	1.716843298
2009	6	16	12	2.055667853
2009	6	16	15	2.339868288
2009	6	16	18	3.994194328
2009	6	16	21	3.626086695
2009	6	17	0	2.551031471
2009	6	17	3	2.340084168
2009	6	17	6	3.001253911
2009	6	17	9	2.584660627
2009	6	17	12	3.407733205
2009	6	17	15	4.554092296
2009	6	17	18	5.063583063
2009	6	17	21	4.953172307
2009	6	18	0	3.331772408
2009	6	18	3	1.845979438
2009	6	18	6	3.266818548
2009	6	18	9	3.728106801
2009	6	18	12	3.778654209
2009	6	18	15	3.862050304
2009	6	18	18	4.841148411
2009	6	18	21	5.188268056
2009	6	19	0	4.670536928
2009	6	19	3	3.94939117
2009	6	19	6	4.443910885
2009	6	19	9	4.521933601
2009	6	19	12	4.80564793
2009	6	19	15	5.631488037
2009	6	19	18	7.057479621
2009	6	19	21	7.623868822
2009	6	20	0	4.78349726
2009	6	20	3	0.813853611
2009	6	20	6	2.670330218
2009	6	20	9	3.864272159
2009	6	20	12	4.220088984
2009	6	20	15	5.355752099
2009	6	20	18	7.934396337
2009	6	20	21	8.424620843
2009	6	21	0	6.075436587
2009	6	21	3	2.776473605
2009	6	21	6	2.942251949
2009	6	21	9	3.266794162
2009	6	21	12	3.025648623
2009	6	21	15	1.744516321
2009	6	21	18	2.121137275
2009	6	21	21	2.637138971
2009	6	22	0	2.838301134
2009	6	22	3	3.328349121
2009	6	22	6	4.035983279
2009	6	22	9	3.928362291
2009	6	22	12	3.745800653
2009	6	22	15	3.228436347
2009	6	22	18	1.538776061
2009	6	22	21	1.301586401
2009	6	23	0	1.620431501
2009	6	23	3	0.90118724
2009	6	23	6	2.193797002
2009	6	23	9	3.246090806
2009	6	23	12	3.08826183
2009	6	23	15	1.626485045
2009	6	23	18	2.02275877
2009	6	23	21	3.205257645
2009	6	24	0	1.932565256
2009	6	24	3	2.884837533
2009	6	24	6	3.980930269
2009	6	24	9	3.9925518
2009	6	24	12	3.325569398
2009	6	24	15	2.032894302
2009	6	24	18	2.191388667
2009	6	24	21	2.399775766
2009	6	25	0	2.0048739
2009	6	25	3	1.25316289
2009	6	25	6	1.723913743
2009	6	25	9	3.005247895
2009	6	25	12	2.59348923
2009	6	25	15	2.587379622
2009	6	25	18	4.250201823
2009	6	25	21	3.646222669
2009	6	26	0	3.719952657
2009	6	26	3	3.357390907
2009	6	26	6	3.3605613
2009	6	26	9	2.090239864
2009	6	26	12	1.352216866
2009	6	26	15	1.712606276
2009	6	26	18	3.403921395
2009	6	26	21	2.950162691
2009	6	27	0	2.434096642
2009	6	27	3	2.01070972
2009	6	27	6	2.172530713
2009	6	27	9	1.741349143
2009	6	27	12	0.992949664
2009	6	27	15	1.567126482
2009	6	27	18	1.639167629
2009	6	27	21	2.527823773
2009	6	28	0	2.668388227
2009	6	28	3	1.820968464
2009	6	28	6	2.265739136
2009	6	28	9	2.525020142
2009	6	28	12	2.448302955
2009	6	28	15	2.061475585
2009	6	28	18	1.585627775
2009	6	28	21	2.296974022
2009	6	29	0	1.608047117
2009	6	29	3	2.6890381
2009	6	29	6	4.138275418
2009	6	29	9	4.453646229
2009	6	29	12	4.239847626
2009	6	29	15	4.207132144
2009	6	29	18	4.924815674
2009	6	29	21	5.333179798
2009	6	30	0	5.168783037
2009	6	30	3	3.635820722
2009	6	30	6	2.671008219
2009	6	30	9	3.148369841
2009	6	30	12	2.736077712
2009	6	30	15	1.708797486
2009	6	30	18	2.993658159
2009	6	30	21	3.405189746
